datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
3/16/2004 5:00:00 PM,3/16/2004 12:00:00 PM,3/16/2004 6:00:00 PM,3/16/2004 1:00:00 PM,PJM-W,6797
3/16/2004 6:00:00 PM,3/16/2004 1:00:00 PM,3/16/2004 7:00:00 PM,3/16/2004 2:00:00 PM,PJM-E,36972
3/16/2004 6:00:00 PM,3/16/2004 1:00:00 PM,3/16/2004 7:00:00 PM,3/16/2004 2:00:00 PM,PJM-W,6764
3/16/2004 7:00:00 PM,3/16/2004 2:00:00 PM,3/16/2004 8:00:00 PM,3/16/2004 3:00:00 PM,PJM-E,36873
3/16/2004 7:00:00 PM,3/16/2004 2:00:00 PM,3/16/2004 8:00:00 PM,3/16/2004 3:00:00 PM,PJM-W,6759
3/16/2004 8:00:00 PM,3/16/2004 3:00:00 PM,3/16/2004 9:00:00 PM,3/16/2004 4:00:00 PM,PJM-E,36930
3/16/2004 8:00:00 PM,3/16/2004 3:00:00 PM,3/16/2004 9:00:00 PM,3/16/2004 4:00:00 PM,PJM-W,6720
3/16/2004 9:00:00 PM,3/16/2004 4:00:00 PM,3/16/2004 10:00:00 PM,3/16/2004 5:00:00 PM,PJM-E,37413
3/16/2004 9:00:00 PM,3/16/2004 4:00:00 PM,3/16/2004 10:00:00 PM,3/16/2004 5:00:00 PM,PJM-W,6808
3/16/2004 10:00:00 PM,3/16/2004 5:00:00 PM,3/16/2004 11:00:00 PM,3/16/2004 6:00:00 PM,PJM-E,38372
3/16/2004 10:00:00 PM,3/16/2004 5:00:00 PM,3/16/2004 11:00:00 PM,3/16/2004 6:00:00 PM,PJM-W,6917
3/16/2004 11:00:00 PM,3/16/2004 6:00:00 PM,3/17/2004 12:00:00 AM,3/16/2004 7:00:00 PM,PJM-E,39707
3/16/2004 11:00:00 PM,3/16/2004 6:00:00 PM,3/17/2004 12:00:00 AM,3/16/2004 7:00:00 PM,PJM-W,7106
3/17/2004 12:00:00 AM,3/16/2004 7:00:00 PM,3/17/2004 1:00:00 AM,3/16/2004 8:00:00 PM,PJM-E,39349
3/17/2004 12:00:00 AM,3/16/2004 7:00:00 PM,3/17/2004 1:00:00 AM,3/16/2004 8:00:00 PM,PJM-W,7124
3/17/2004 1:00:00 AM,3/16/2004 8:00:00 PM,3/17/2004 2:00:00 AM,3/16/2004 9:00:00 PM,PJM-E,38127
3/17/2004 1:00:00 AM,3/16/2004 8:00:00 PM,3/17/2004 2:00:00 AM,3/16/2004 9:00:00 PM,PJM-W,6983
3/17/2004 2:00:00 AM,3/16/2004 9:00:00 PM,3/17/2004 3:00:00 AM,3/16/2004 10:00:00 PM,PJM-E,36034
3/17/2004 2:00:00 AM,3/16/2004 9:00:00 PM,3/17/2004 3:00:00 AM,3/16/2004 10:00:00 PM,PJM-W,6721
3/17/2004 3:00:00 AM,3/16/2004 10:00:00 PM,3/17/2004 4:00:00 AM,3/16/2004 11:00:00 PM,PJM-E,33170
3/17/2004 3:00:00 AM,3/16/2004 10:00:00 PM,3/17/2004 4:00:00 AM,3/16/2004 11:00:00 PM,PJM-W,6323
3/17/2004 4:00:00 AM,3/16/2004 11:00:00 PM,3/17/2004 5:00:00 AM,3/17/2004 12:00:00 AM,PJM-E,30486
3/17/2004 4:00:00 AM,3/16/2004 11:00:00 PM,3/17/2004 5:00:00 AM,3/17/2004 12:00:00 AM,PJM-W,5884
3/17/2004 5:00:00 AM,3/17/2004 12:00:00 AM,3/17/2004 6:00:00 AM,3/17/2004 1:00:00 AM,PJM-E,28684
3/17/2004 5:00:00 AM,3/17/2004 12:00:00 AM,3/17/2004 6:00:00 AM,3/17/2004 1:00:00 AM,PJM-W,5682
3/17/2004 6:00:00 AM,3/17/2004 1:00:00 AM,3/17/2004 7:00:00 AM,3/17/2004 2:00:00 AM,PJM-E,27873
3/17/2004 6:00:00 AM,3/17/2004 1:00:00 AM,3/17/2004 7:00:00 AM,3/17/2004 2:00:00 AM,PJM-W,5600
3/17/2004 7:00:00 AM,3/17/2004 2:00:00 AM,3/17/2004 8:00:00 AM,3/17/2004 3:00:00 AM,PJM-E,27553
3/17/2004 7:00:00 AM,3/17/2004 2:00:00 AM,3/17/2004 8:00:00 AM,3/17/2004 3:00:00 AM,PJM-W,5553
3/17/2004 8:00:00 AM,3/17/2004 3:00:00 AM,3/17/2004 9:00:00 AM,3/17/2004 4:00:00 AM,PJM-E,27534
3/17/2004 8:00:00 AM,3/17/2004 3:00:00 AM,3/17/2004 9:00:00 AM,3/17/2004 4:00:00 AM,PJM-W,5561
3/17/2004 9:00:00 AM,3/17/2004 4:00:00 AM,3/17/2004 10:00:00 AM,3/17/2004 5:00:00 AM,PJM-E,28288
3/17/2004 9:00:00 AM,3/17/2004 4:00:00 AM,3/17/2004 10:00:00 AM,3/17/2004 5:00:00 AM,PJM-W,5672
3/17/2004 10:00:00 AM,3/17/2004 5:00:00 AM,3/17/2004 11:00:00 AM,3/17/2004 6:00:00 AM,PJM-E,30312
3/17/2004 10:00:00 AM,3/17/2004 5:00:00 AM,3/17/2004 11:00:00 AM,3/17/2004 6:00:00 AM,PJM-W,5985
3/17/2004 11:00:00 AM,3/17/2004 6:00:00 AM,3/17/2004 12:00:00 PM,3/17/2004 7:00:00 AM,PJM-E,33724
3/17/2004 11:00:00 AM,3/17/2004 6:00:00 AM,3/17/2004 12:00:00 PM,3/17/2004 7:00:00 AM,PJM-W,6563
3/17/2004 12:00:00 PM,3/17/2004 7:00:00 AM,3/17/2004 1:00:00 PM,3/17/2004 8:00:00 AM,PJM-E,35885
3/17/2004 12:00:00 PM,3/17/2004 7:00:00 AM,3/17/2004 1:00:00 PM,3/17/2004 8:00:00 AM,PJM-W,6829
3/17/2004 1:00:00 PM,3/17/2004 8:00:00 AM,3/17/2004 2:00:00 PM,3/17/2004 9:00:00 AM,PJM-E,36224
3/17/2004 1:00:00 PM,3/17/2004 8:00:00 AM,3/17/2004 2:00:00 PM,3/17/2004 9:00:00 AM,PJM-W,6784
3/17/2004 2:00:00 PM,3/17/2004 9:00:00 AM,3/17/2004 3:00:00 PM,3/17/2004 10:00:00 AM,PJM-E,36081
3/17/2004 2:00:00 PM,3/17/2004 9:00:00 AM,3/17/2004 3:00:00 PM,3/17/2004 10:00:00 AM,PJM-W,6752
3/17/2004 3:00:00 PM,3/17/2004 10:00:00 AM,3/17/2004 4:00:00 PM,3/17/2004 11:00:00 AM,PJM-E,36056
3/17/2004 3:00:00 PM,3/17/2004 10:00:00 AM,3/17/2004 4:00:00 PM,3/17/2004 11:00:00 AM,PJM-W,6712
3/17/2004 4:00:00 PM,3/17/2004 11:00:00 AM,3/17/2004 5:00:00 PM,3/17/2004 12:00:00 PM,PJM-E,35644
3/17/2004 4:00:00 PM,3/17/2004 11:00:00 AM,3/17/2004 5:00:00 PM,3/17/2004 12:00:00 PM,PJM-W,6585
3/17/2004 5:00:00 PM,3/17/2004 12:00:00 PM,3/17/2004 6:00:00 PM,3/17/2004 1:00:00 PM,PJM-E,35336
3/17/2004 5:00:00 PM,3/17/2004 12:00:00 PM,3/17/2004 6:00:00 PM,3/17/2004 1:00:00 PM,PJM-W,6509
3/17/2004 6:00:00 PM,3/17/2004 1:00:00 PM,3/17/2004 7:00:00 PM,3/17/2004 2:00:00 PM,PJM-E,35098
3/17/2004 6:00:00 PM,3/17/2004 1:00:00 PM,3/17/2004 7:00:00 PM,3/17/2004 2:00:00 PM,PJM-W,6517
3/17/2004 7:00:00 PM,3/17/2004 2:00:00 PM,3/17/2004 8:00:00 PM,3/17/2004 3:00:00 PM,PJM-E,34853
3/17/2004 7:00:00 PM,3/17/2004 2:00:00 PM,3/17/2004 8:00:00 PM,3/17/2004 3:00:00 PM,PJM-W,6462
3/17/2004 8:00:00 PM,3/17/2004 3:00:00 PM,3/17/2004 9:00:00 PM,3/17/2004 4:00:00 PM,PJM-E,34947
3/17/2004 8:00:00 PM,3/17/2004 3:00:00 PM,3/17/2004 9:00:00 PM,3/17/2004 4:00:00 PM,PJM-W,6505
3/17/2004 9:00:00 PM,3/17/2004 4:00:00 PM,3/17/2004 10:00:00 PM,3/17/2004 5:00:00 PM,PJM-E,35415
3/17/2004 9:00:00 PM,3/17/2004 4:00:00 PM,3/17/2004 10:00:00 PM,3/17/2004 5:00:00 PM,PJM-W,6588
3/17/2004 10:00:00 PM,3/17/2004 5:00:00 PM,3/17/2004 11:00:00 PM,3/17/2004 6:00:00 PM,PJM-E,36533
3/17/2004 10:00:00 PM,3/17/2004 5:00:00 PM,3/17/2004 11:00:00 PM,3/17/2004 6:00:00 PM,PJM-W,6664
3/17/2004 11:00:00 PM,3/17/2004 6:00:00 PM,3/18/2004 12:00:00 AM,3/17/2004 7:00:00 PM,PJM-E,38173
3/17/2004 11:00:00 PM,3/17/2004 6:00:00 PM,3/18/2004 12:00:00 AM,3/17/2004 7:00:00 PM,PJM-W,6974
3/18/2004 12:00:00 AM,3/17/2004 7:00:00 PM,3/18/2004 1:00:00 AM,3/17/2004 8:00:00 PM,PJM-E,38321
3/18/2004 12:00:00 AM,3/17/2004 7:00:00 PM,3/18/2004 1:00:00 AM,3/17/2004 8:00:00 PM,PJM-W,7091
3/18/2004 1:00:00 AM,3/17/2004 8:00:00 PM,3/18/2004 2:00:00 AM,3/17/2004 9:00:00 PM,PJM-E,37393
3/18/2004 1:00:00 AM,3/17/2004 8:00:00 PM,3/18/2004 2:00:00 AM,3/17/2004 9:00:00 PM,PJM-W,6969
3/18/2004 2:00:00 AM,3/17/2004 9:00:00 PM,3/18/2004 3:00:00 AM,3/17/2004 10:00:00 PM,PJM-E,35619
3/18/2004 2:00:00 AM,3/17/2004 9:00:00 PM,3/18/2004 3:00:00 AM,3/17/2004 10:00:00 PM,PJM-W,6695
3/18/2004 3:00:00 AM,3/17/2004 10:00:00 PM,3/18/2004 4:00:00 AM,3/17/2004 11:00:00 PM,PJM-E,33031
3/18/2004 3:00:00 AM,3/17/2004 10:00:00 PM,3/18/2004 4:00:00 AM,3/17/2004 11:00:00 PM,PJM-W,6362
3/18/2004 4:00:00 AM,3/17/2004 11:00:00 PM,3/18/2004 5:00:00 AM,3/18/2004 12:00:00 AM,PJM-E,30353
3/18/2004 4:00:00 AM,3/17/2004 11:00:00 PM,3/18/2004 5:00:00 AM,3/18/2004 12:00:00 AM,PJM-W,5988
3/18/2004 5:00:00 AM,3/18/2004 12:00:00 AM,3/18/2004 6:00:00 AM,3/18/2004 1:00:00 AM,PJM-E,28764
3/18/2004 5:00:00 AM,3/18/2004 12:00:00 AM,3/18/2004 6:00:00 AM,3/18/2004 1:00:00 AM,PJM-W,5733
3/18/2004 6:00:00 AM,3/18/2004 1:00:00 AM,3/18/2004 7:00:00 AM,3/18/2004 2:00:00 AM,PJM-E,27991
3/18/2004 6:00:00 AM,3/18/2004 1:00:00 AM,3/18/2004 7:00:00 AM,3/18/2004 2:00:00 AM,PJM-W,5595
3/18/2004 7:00:00 AM,3/18/2004 2:00:00 AM,3/18/2004 8:00:00 AM,3/18/2004 3:00:00 AM,PJM-E,28191
3/18/2004 7:00:00 AM,3/18/2004 2:00:00 AM,3/18/2004 8:00:00 AM,3/18/2004 3:00:00 AM,PJM-W,5616
3/18/2004 8:00:00 AM,3/18/2004 3:00:00 AM,3/18/2004 9:00:00 AM,3/18/2004 4:00:00 AM,PJM-E,27971
3/18/2004 8:00:00 AM,3/18/2004 3:00:00 AM,3/18/2004 9:00:00 AM,3/18/2004 4:00:00 AM,PJM-W,5585
3/18/2004 9:00:00 AM,3/18/2004 4:00:00 AM,3/18/2004 10:00:00 AM,3/18/2004 5:00:00 AM,PJM-E,29215
3/18/2004 9:00:00 AM,3/18/2004 4:00:00 AM,3/18/2004 10:00:00 AM,3/18/2004 5:00:00 AM,PJM-W,5645
3/18/2004 10:00:00 AM,3/18/2004 5:00:00 AM,3/18/2004 11:00:00 AM,3/18/2004 6:00:00 AM,PJM-E,30865
3/18/2004 10:00:00 AM,3/18/2004 5:00:00 AM,3/18/2004 11:00:00 AM,3/18/2004 6:00:00 AM,PJM-W,5954
3/18/2004 11:00:00 AM,3/18/2004 6:00:00 AM,3/18/2004 12:00:00 PM,3/18/2004 7:00:00 AM,PJM-E,33889
3/18/2004 11:00:00 AM,3/18/2004 6:00:00 AM,3/18/2004 12:00:00 PM,3/18/2004 7:00:00 AM,PJM-W,6582
3/18/2004 12:00:00 PM,3/18/2004 7:00:00 AM,3/18/2004 1:00:00 PM,3/18/2004 8:00:00 AM,PJM-E,36497
3/18/2004 12:00:00 PM,3/18/2004 7:00:00 AM,3/18/2004 1:00:00 PM,3/18/2004 8:00:00 AM,PJM-W,6739
3/18/2004 1:00:00 PM,3/18/2004 8:00:00 AM,3/18/2004 2:00:00 PM,3/18/2004 9:00:00 AM,PJM-E,36502
3/18/2004 1:00:00 PM,3/18/2004 8:00:00 AM,3/18/2004 2:00:00 PM,3/18/2004 9:00:00 AM,PJM-W,6680
3/18/2004 2:00:00 PM,3/18/2004 9:00:00 AM,3/18/2004 3:00:00 PM,3/18/2004 10:00:00 AM,PJM-E,36081
3/18/2004 2:00:00 PM,3/18/2004 9:00:00 AM,3/18/2004 3:00:00 PM,3/18/2004 10:00:00 AM,PJM-W,6550
3/18/2004 3:00:00 PM,3/18/2004 10:00:00 AM,3/18/2004 4:00:00 PM,3/18/2004 11:00:00 AM,PJM-E,35682
3/18/2004 3:00:00 PM,3/18/2004 10:00:00 AM,3/18/2004 4:00:00 PM,3/18/2004 11:00:00 AM,PJM-W,6407
3/18/2004 4:00:00 PM,3/18/2004 11:00:00 AM,3/18/2004 5:00:00 PM,3/18/2004 12:00:00 PM,PJM-E,35051
3/18/2004 4:00:00 PM,3/18/2004 11:00:00 AM,3/18/2004 5:00:00 PM,3/18/2004 12:00:00 PM,PJM-W,6337
3/18/2004 5:00:00 PM,3/18/2004 12:00:00 PM,3/18/2004 6:00:00 PM,3/18/2004 1:00:00 PM,PJM-E,34535
3/18/2004 5:00:00 PM,3/18/2004 12:00:00 PM,3/18/2004 6:00:00 PM,3/18/2004 1:00:00 PM,PJM-W,6197
3/18/2004 6:00:00 PM,3/18/2004 1:00:00 PM,3/18/2004 7:00:00 PM,3/18/2004 2:00:00 PM,PJM-E,34135
3/18/2004 6:00:00 PM,3/18/2004 1:00:00 PM,3/18/2004 7:00:00 PM,3/18/2004 2:00:00 PM,PJM-W,6113
3/18/2004 7:00:00 PM,3/18/2004 2:00:00 PM,3/18/2004 8:00:00 PM,3/18/2004 3:00:00 PM,PJM-E,33598
3/18/2004 7:00:00 PM,3/18/2004 2:00:00 PM,3/18/2004 8:00:00 PM,3/18/2004 3:00:00 PM,PJM-W,6020
3/18/2004 8:00:00 PM,3/18/2004 3:00:00 PM,3/18/2004 9:00:00 PM,3/18/2004 4:00:00 PM,PJM-E,33102
3/18/2004 8:00:00 PM,3/18/2004 3:00:00 PM,3/18/2004 9:00:00 PM,3/18/2004 4:00:00 PM,PJM-W,5961
3/18/2004 9:00:00 PM,3/18/2004 4:00:00 PM,3/18/2004 10:00:00 PM,3/18/2004 5:00:00 PM,PJM-E,32896
3/18/2004 9:00:00 PM,3/18/2004 4:00:00 PM,3/18/2004 10:00:00 PM,3/18/2004 5:00:00 PM,PJM-W,6059
3/18/2004 10:00:00 PM,3/18/2004 5:00:00 PM,3/18/2004 11:00:00 PM,3/18/2004 6:00:00 PM,PJM-E,33999
3/18/2004 10:00:00 PM,3/18/2004 5:00:00 PM,3/18/2004 11:00:00 PM,3/18/2004 6:00:00 PM,PJM-W,6257
3/18/2004 11:00:00 PM,3/18/2004 6:00:00 PM,3/19/2004 12:00:00 AM,3/18/2004 7:00:00 PM,PJM-E,36064
3/18/2004 11:00:00 PM,3/18/2004 6:00:00 PM,3/19/2004 12:00:00 AM,3/18/2004 7:00:00 PM,PJM-W,6548
3/19/2004 12:00:00 AM,3/18/2004 7:00:00 PM,3/19/2004 1:00:00 AM,3/18/2004 8:00:00 PM,PJM-E,36674
3/19/2004 12:00:00 AM,3/18/2004 7:00:00 PM,3/19/2004 1:00:00 AM,3/18/2004 8:00:00 PM,PJM-W,6641
3/19/2004 1:00:00 AM,3/18/2004 8:00:00 PM,3/19/2004 2:00:00 AM,3/18/2004 9:00:00 PM,PJM-E,36004
3/19/2004 1:00:00 AM,3/18/2004 8:00:00 PM,3/19/2004 2:00:00 AM,3/18/2004 9:00:00 PM,PJM-W,6602
3/19/2004 2:00:00 AM,3/18/2004 9:00:00 PM,3/19/2004 3:00:00 AM,3/18/2004 10:00:00 PM,PJM-E,34275
3/19/2004 2:00:00 AM,3/18/2004 9:00:00 PM,3/19/2004 3:00:00 AM,3/18/2004 10:00:00 PM,PJM-W,6352
3/19/2004 3:00:00 AM,3/18/2004 10:00:00 PM,3/19/2004 4:00:00 AM,3/18/2004 11:00:00 PM,PJM-E,31796
3/19/2004 3:00:00 AM,3/18/2004 10:00:00 PM,3/19/2004 4:00:00 AM,3/18/2004 11:00:00 PM,PJM-W,6018
3/19/2004 4:00:00 AM,3/18/2004 11:00:00 PM,3/19/2004 5:00:00 AM,3/19/2004 12:00:00 AM,PJM-E,29335
3/19/2004 4:00:00 AM,3/18/2004 11:00:00 PM,3/19/2004 5:00:00 AM,3/19/2004 12:00:00 AM,PJM-W,5637
3/19/2004 5:00:00 AM,3/19/2004 12:00:00 AM,3/19/2004 6:00:00 AM,3/19/2004 1:00:00 AM,PJM-E,27651
3/19/2004 5:00:00 AM,3/19/2004 12:00:00 AM,3/19/2004 6:00:00 AM,3/19/2004 1:00:00 AM,PJM-W,5439
3/19/2004 6:00:00 AM,3/19/2004 1:00:00 AM,3/19/2004 7:00:00 AM,3/19/2004 2:00:00 AM,PJM-E,26740
3/19/2004 6:00:00 AM,3/19/2004 1:00:00 AM,3/19/2004 7:00:00 AM,3/19/2004 2:00:00 AM,PJM-W,5346
3/19/2004 7:00:00 AM,3/19/2004 2:00:00 AM,3/19/2004 8:00:00 AM,3/19/2004 3:00:00 AM,PJM-E,26422
3/19/2004 7:00:00 AM,3/19/2004 2:00:00 AM,3/19/2004 8:00:00 AM,3/19/2004 3:00:00 AM,PJM-W,5292
3/19/2004 8:00:00 AM,3/19/2004 3:00:00 AM,3/19/2004 9:00:00 AM,3/19/2004 4:00:00 AM,PJM-E,26421
3/19/2004 8:00:00 AM,3/19/2004 3:00:00 AM,3/19/2004 9:00:00 AM,3/19/2004 4:00:00 AM,PJM-W,5278
3/19/2004 9:00:00 AM,3/19/2004 4:00:00 AM,3/19/2004 10:00:00 AM,3/19/2004 5:00:00 AM,PJM-E,27086
3/19/2004 9:00:00 AM,3/19/2004 4:00:00 AM,3/19/2004 10:00:00 AM,3/19/2004 5:00:00 AM,PJM-W,5425
3/19/2004 10:00:00 AM,3/19/2004 5:00:00 AM,3/19/2004 11:00:00 AM,3/19/2004 6:00:00 AM,PJM-E,29183
3/19/2004 10:00:00 AM,3/19/2004 5:00:00 AM,3/19/2004 11:00:00 AM,3/19/2004 6:00:00 AM,PJM-W,5737
3/19/2004 11:00:00 AM,3/19/2004 6:00:00 AM,3/19/2004 12:00:00 PM,3/19/2004 7:00:00 AM,PJM-E,32355
3/19/2004 11:00:00 AM,3/19/2004 6:00:00 AM,3/19/2004 12:00:00 PM,3/19/2004 7:00:00 AM,PJM-W,6310
3/19/2004 12:00:00 PM,3/19/2004 7:00:00 AM,3/19/2004 1:00:00 PM,3/19/2004 8:00:00 AM,PJM-E,34667
3/19/2004 12:00:00 PM,3/19/2004 7:00:00 AM,3/19/2004 1:00:00 PM,3/19/2004 8:00:00 AM,PJM-W,6573
3/19/2004 1:00:00 PM,3/19/2004 8:00:00 AM,3/19/2004 2:00:00 PM,3/19/2004 9:00:00 AM,PJM-E,35558
3/19/2004 1:00:00 PM,3/19/2004 8:00:00 AM,3/19/2004 2:00:00 PM,3/19/2004 9:00:00 AM,PJM-W,6590
3/19/2004 2:00:00 PM,3/19/2004 9:00:00 AM,3/19/2004 3:00:00 PM,3/19/2004 10:00:00 AM,PJM-E,35762
3/19/2004 2:00:00 PM,3/19/2004 9:00:00 AM,3/19/2004 3:00:00 PM,3/19/2004 10:00:00 AM,PJM-W,6503
3/19/2004 3:00:00 PM,3/19/2004 10:00:00 AM,3/19/2004 4:00:00 PM,3/19/2004 11:00:00 AM,PJM-E,35565
3/19/2004 3:00:00 PM,3/19/2004 10:00:00 AM,3/19/2004 4:00:00 PM,3/19/2004 11:00:00 AM,PJM-W,6429
3/19/2004 4:00:00 PM,3/19/2004 11:00:00 AM,3/19/2004 5:00:00 PM,3/19/2004 12:00:00 PM,PJM-E,35162
3/19/2004 4:00:00 PM,3/19/2004 11:00:00 AM,3/19/2004 5:00:00 PM,3/19/2004 12:00:00 PM,PJM-W,6357
3/19/2004 5:00:00 PM,3/19/2004 12:00:00 PM,3/19/2004 6:00:00 PM,3/19/2004 1:00:00 PM,PJM-E,34604
3/19/2004 5:00:00 PM,3/19/2004 12:00:00 PM,3/19/2004 6:00:00 PM,3/19/2004 1:00:00 PM,PJM-W,6207
3/19/2004 6:00:00 PM,3/19/2004 1:00:00 PM,3/19/2004 7:00:00 PM,3/19/2004 2:00:00 PM,PJM-E,34188
3/19/2004 6:00:00 PM,3/19/2004 1:00:00 PM,3/19/2004 7:00:00 PM,3/19/2004 2:00:00 PM,PJM-W,6087
3/19/2004 7:00:00 PM,3/19/2004 2:00:00 PM,3/19/2004 8:00:00 PM,3/19/2004 3:00:00 PM,PJM-E,33556
3/19/2004 7:00:00 PM,3/19/2004 2:00:00 PM,3/19/2004 8:00:00 PM,3/19/2004 3:00:00 PM,PJM-W,5951
3/19/2004 8:00:00 PM,3/19/2004 3:00:00 PM,3/19/2004 9:00:00 PM,3/19/2004 4:00:00 PM,PJM-E,33074
3/19/2004 8:00:00 PM,3/19/2004 3:00:00 PM,3/19/2004 9:00:00 PM,3/19/2004 4:00:00 PM,PJM-W,5856
3/19/2004 9:00:00 PM,3/19/2004 4:00:00 PM,3/19/2004 10:00:00 PM,3/19/2004 5:00:00 PM,PJM-E,33083
3/19/2004 9:00:00 PM,3/19/2004 4:00:00 PM,3/19/2004 10:00:00 PM,3/19/2004 5:00:00 PM,PJM-W,5805
3/19/2004 10:00:00 PM,3/19/2004 5:00:00 PM,3/19/2004 11:00:00 PM,3/19/2004 6:00:00 PM,PJM-E,33531
3/19/2004 10:00:00 PM,3/19/2004 5:00:00 PM,3/19/2004 11:00:00 PM,3/19/2004 6:00:00 PM,PJM-W,5900
3/19/2004 11:00:00 PM,3/19/2004 6:00:00 PM,3/20/2004 12:00:00 AM,3/19/2004 7:00:00 PM,PJM-E,35279
3/19/2004 11:00:00 PM,3/19/2004 6:00:00 PM,3/20/2004 12:00:00 AM,3/19/2004 7:00:00 PM,PJM-W,6171
3/20/2004 12:00:00 AM,3/19/2004 7:00:00 PM,3/20/2004 1:00:00 AM,3/19/2004 8:00:00 PM,PJM-E,35788
3/20/2004 12:00:00 AM,3/19/2004 7:00:00 PM,3/20/2004 1:00:00 AM,3/19/2004 8:00:00 PM,PJM-W,6403
3/20/2004 1:00:00 AM,3/19/2004 8:00:00 PM,3/20/2004 2:00:00 AM,3/19/2004 9:00:00 PM,PJM-E,35099
3/20/2004 1:00:00 AM,3/19/2004 8:00:00 PM,3/20/2004 2:00:00 AM,3/19/2004 9:00:00 PM,PJM-W,6395
3/20/2004 2:00:00 AM,3/19/2004 9:00:00 PM,3/20/2004 3:00:00 AM,3/19/2004 10:00:00 PM,PJM-E,33900
3/20/2004 2:00:00 AM,3/19/2004 9:00:00 PM,3/20/2004 3:00:00 AM,3/19/2004 10:00:00 PM,PJM-W,6260
3/20/2004 3:00:00 AM,3/19/2004 10:00:00 PM,3/20/2004 4:00:00 AM,3/19/2004 11:00:00 PM,PJM-E,32078
3/20/2004 3:00:00 AM,3/19/2004 10:00:00 PM,3/20/2004 4:00:00 AM,3/19/2004 11:00:00 PM,PJM-W,5982
3/20/2004 4:00:00 AM,3/19/2004 11:00:00 PM,3/20/2004 5:00:00 AM,3/20/2004 12:00:00 AM,PJM-E,30256
3/20/2004 4:00:00 AM,3/19/2004 11:00:00 PM,3/20/2004 5:00:00 AM,3/20/2004 12:00:00 AM,PJM-W,5735
3/20/2004 5:00:00 AM,3/20/2004 12:00:00 AM,3/20/2004 6:00:00 AM,3/20/2004 1:00:00 AM,PJM-E,28546
3/20/2004 5:00:00 AM,3/20/2004 12:00:00 AM,3/20/2004 6:00:00 AM,3/20/2004 1:00:00 AM,PJM-W,5449
3/20/2004 6:00:00 AM,3/20/2004 1:00:00 AM,3/20/2004 7:00:00 AM,3/20/2004 2:00:00 AM,PJM-E,27666
3/20/2004 6:00:00 AM,3/20/2004 1:00:00 AM,3/20/2004 7:00:00 AM,3/20/2004 2:00:00 AM,PJM-W,5294
3/20/2004 7:00:00 AM,3/20/2004 2:00:00 AM,3/20/2004 8:00:00 AM,3/20/2004 3:00:00 AM,PJM-E,27324
3/20/2004 7:00:00 AM,3/20/2004 2:00:00 AM,3/20/2004 8:00:00 AM,3/20/2004 3:00:00 AM,PJM-W,5283
3/20/2004 8:00:00 AM,3/20/2004 3:00:00 AM,3/20/2004 9:00:00 AM,3/20/2004 4:00:00 AM,PJM-E,27166
3/20/2004 8:00:00 AM,3/20/2004 3:00:00 AM,3/20/2004 9:00:00 AM,3/20/2004 4:00:00 AM,PJM-W,5390
3/20/2004 9:00:00 AM,3/20/2004 4:00:00 AM,3/20/2004 10:00:00 AM,3/20/2004 5:00:00 AM,PJM-E,27565
3/20/2004 9:00:00 AM,3/20/2004 4:00:00 AM,3/20/2004 10:00:00 AM,3/20/2004 5:00:00 AM,PJM-W,5474
3/20/2004 10:00:00 AM,3/20/2004 5:00:00 AM,3/20/2004 11:00:00 AM,3/20/2004 6:00:00 AM,PJM-E,28498
3/20/2004 10:00:00 AM,3/20/2004 5:00:00 AM,3/20/2004 11:00:00 AM,3/20/2004 6:00:00 AM,PJM-W,5581
3/20/2004 11:00:00 AM,3/20/2004 6:00:00 AM,3/20/2004 12:00:00 PM,3/20/2004 7:00:00 AM,PJM-E,29311
3/20/2004 11:00:00 AM,3/20/2004 6:00:00 AM,3/20/2004 12:00:00 PM,3/20/2004 7:00:00 AM,PJM-W,5739
3/20/2004 12:00:00 PM,3/20/2004 7:00:00 AM,3/20/2004 1:00:00 PM,3/20/2004 8:00:00 AM,PJM-E,30376
3/20/2004 12:00:00 PM,3/20/2004 7:00:00 AM,3/20/2004 1:00:00 PM,3/20/2004 8:00:00 AM,PJM-W,5941
3/20/2004 1:00:00 PM,3/20/2004 8:00:00 AM,3/20/2004 2:00:00 PM,3/20/2004 9:00:00 AM,PJM-E,31157
3/20/2004 1:00:00 PM,3/20/2004 8:00:00 AM,3/20/2004 2:00:00 PM,3/20/2004 9:00:00 AM,PJM-W,6034
3/20/2004 2:00:00 PM,3/20/2004 9:00:00 AM,3/20/2004 3:00:00 PM,3/20/2004 10:00:00 AM,PJM-E,31572
3/20/2004 2:00:00 PM,3/20/2004 9:00:00 AM,3/20/2004 3:00:00 PM,3/20/2004 10:00:00 AM,PJM-W,6027
3/20/2004 3:00:00 PM,3/20/2004 10:00:00 AM,3/20/2004 4:00:00 PM,3/20/2004 11:00:00 AM,PJM-E,31379
3/20/2004 3:00:00 PM,3/20/2004 10:00:00 AM,3/20/2004 4:00:00 PM,3/20/2004 11:00:00 AM,PJM-W,5884
3/20/2004 4:00:00 PM,3/20/2004 11:00:00 AM,3/20/2004 5:00:00 PM,3/20/2004 12:00:00 PM,PJM-E,30761
3/20/2004 4:00:00 PM,3/20/2004 11:00:00 AM,3/20/2004 5:00:00 PM,3/20/2004 12:00:00 PM,PJM-W,5752
